Date,price,short_mavg,long_mavg,signal,positions
2024-01-02,48.15434646606445,,,,
2024-01-03,47.55551528930664,,,,
2024-01-04,47.984397888183594,,,,
2024-01-05,49.08308029174805,,,,
2024-01-08,52.23818588256836,,,,
2024-01-09,53.12493896484375,,,,
2024-01-10,54.334590911865234,,,,
2024-01-11,54.806461334228516,,,,
2024-01-12,54.694488525390625,,,,
2024-01-16,56.36602020263672,51.83420257568359,,,
2024-01-17,56.037113189697266,52.62247924804687,,0.0,
2024-01-18,57.090816497802734,53.576009368896486,,0.0,0.0
2024-01-19,59.47414016723633,54.724983596801756,,0.0,0.0
2024-01-22,59.63709259033203,55.78038482666015,,0.0,0.0
2024-01-23,59.85603332519531,56.54216957092285,,0.0,0.0
2024-01-24,61.344608306884766,57.36413650512695,,0.0,0.0
2024-01-25,61.59953308105469,58.0906307220459,,0.0,0.0
2024-01-26,61.013702392578125,58.71135482788086,,0.0,0.0
2024-01-29,62.44729232788086,59.48663520812988,,0.0,0.0
2024-01-30,62.756202697753906,60.125653457641604,,0.0,0.0
2024-01-31,61.509559631347656,60.67289810180664,,0.0,0.0
2024-02-01,63.00913619995117,61.264730072021486,,0.0,0.0
2024-02-02,66.14125061035156,61.931441116333005,,0.0,0.0
2024-02-05,69.3123550415039,62.8989673614502,,0.0,0.0
2024-02-06,68.20366668701172,63.733730697631835,,0.0,0.0
2024-02-07,70.0791244506836,64.60718231201172,,0.0,0.0
2024-02-08,69.62125396728516,65.40935440063477,,0.0,0.0
2024-02-09,72.11256408691406,66.51924057006836,,0.0,0.0
2024-02-12,72.22752380371094,67.49726371765136,,0.0,0.0
2024-02-13,72.10755920410156,68.43239936828613,,0.0,0.0
2024-02-14,73.87906646728516,69.66935005187989,,0.0,0.0
2024-02-15,72.63739776611328,70.63217620849609,,0.0,0.0
2024-02-16,72.59241485595703,71.27729263305665,,0.0,0.0
2024-02-20,69.43231201171875,71.28928833007812,,0.0,0.0
2024-02-21,67.452880859375,71.21420974731446,,0.0,0.0
2024-02-22,78.5157470703125,72.05787200927735,,0.0,0.0
2024-02-23,78.79466247558594,72.97521286010742,,0.0,0.0
2024-02-26,79.06958770751953,73.67091522216796,,0.0,0.0
2024-02-27,78.6786880493164,74.31603164672852,,0.0,0.0
2024-02-28,77.6409912109375,74.8693748474121,,0.0,0.0
2024-02-29,79.0895767211914,75.39042587280274,,0.0,0.0
2024-03-01,82.25567626953125,76.35225372314453,,0.0,0.0
2024-03-04,85.21283721923828,77.61429595947266,,0.0,0.0
2024-03-05,85.94366455078125,79.2654312133789,,0.0,0.0
2024-03-06,88.67901611328125,81.38804473876954,,0.0,0.0
2024-03-07,92.64707946777344,82.80117797851562,,0.0,0.0
2024-03-08,87.5073013305664,83.67244186401368,,0.0,0.0
2024-03-11,85.75370788574219,84.34085388183594,,0.0,0.0
2024-03-12,91.89126586914062,85.66211166381837,,0.0,0.0
2024-03-13,90.86650085449219,86.98466262817382,68.44925857543946,1.0,1.0
2024-03-14,87.9231948852539,87.86802444458007,69.24463554382324,1.0,0.0
2024-03-15,87.81622314453125,88.42407913208008,70.04984970092774,1.0,0.0
2024-03-18,88.43407440185547,88.7462028503418,70.85884323120118,1.0,0.0
2024-03-19,89.37686157226562,89.08952255249024,71.66471885681152,1.0,0.0
2024-03-20,90.35062408447266,89.25668334960938,72.42696762084961,1.0,0.0
2024-03-21,91.41336822509766,89.1333122253418,73.19273620605469,1.0,0.0
2024-03-22,94.2667007446289,89.80925216674805,73.99137840270996,1.0,0.0
2024-03-25,94.97952270507812,90.73183364868164,74.79483963012696,1.0,0.0
2024-03-26,92.53910064697266,90.79661712646484,75.55173187255859,1.0,0.0
2024-03-27,90.22865295410156,90.73283233642579,76.2289845275879,1.0,0.0
2024-03-28,90.33462524414062,90.97397537231446,76.91493476867676,1.0,0.0
2024-04-01,90.34162139892578,91.22651519775391,77.57995086669922,1.0,0.0
2024-04-02,89.43083953857422,91.32619171142578,78.17908485412597,1.0,0.0
2024-04-03,88.94295501708984,91.28280105590821,78.76520210266114,1.0,0.0
2024-04-04,85.88467407226562,90.8362060546875,79.28577491760254,1.0,0.0
2024-04-05,87.9871826171875,90.49358749389648,79.8186264038086,1.0,0.0
2024-04-08,87.11238861083984,89.77815628051758,80.3288835144043,1.0,0.0
2024-04-09,85.33380126953125,88.81358413696289,80.81528549194336,1.0,0.0
2024-04-10,87.0184097290039,88.26151504516602,81.30670783996582,1.0,0.0
2024-04-11,90.59456634521484,88.29810638427735,81.86347511291504,1.0,0.0
2024-04-12,88.1651382446289,88.08115768432617,82.39658668518067,1.0,0.0
2024-04-15,85.98065185546875,87.64506072998047,82.85601699829101,1.0,0.0
2024-04-16,87.39432525634766,87.44140930175782,83.28107849121093,1.0,0.0
2024-04-17,84.01512145996094,86.94862594604493,83.57513381958007,1.0,0.0
2024-04-18,84.65097045898438,86.8252555847168,83.90407989501954,1.0,0.0
2024-04-19,76.18197631835938,85.64473495483398,84.02613693237305,1.0,0.0
2024-04-22,79.49919128417969,84.88341522216797,84.22369567871094,1.0,0.0
2024-04-23,82.40350341796875,84.59038543701172,84.42951446533203,1.0,0.0
2024-04-24,79.65814971923828,83.85435943603515,84.57812698364258,0.0,-1.0
2024-04-25,82.61246490478516,83.05614929199218,84.78822509765625,0.0,0.0
2024-04-26,87.71424865722656,83.01106033325195,85.06492874145508,0.0,0.0
2024-04-29,87.73624420166016,83.18661956787109,85.36690567016602,0.0,0.0
2024-04-30,86.38156127929688,83.08534317016601,85.64268859863282,0.0,0.0
2024-05-01,83.02135467529297,82.98596649169922,85.9144694519043,0.0,0.0
