Date,price,short_mavg,long_mavg,signal,positions
2024-01-02,48.15434646606445,,,,
2024-01-03,47.55551528930664,,,,
2024-01-04,47.984397888183594,,,,
2024-01-05,49.08308029174805,,,,
2024-01-08,52.23818588256836,,,,
2024-01-09,53.12493896484375,,,,
2024-01-10,54.334590911865234,,,,
2024-01-11,54.806461334228516,,,,
2024-01-12,54.694488525390625,,,,
2024-01-16,56.36602020263672,,,,
2024-01-17,56.037113189697266,,,,
2024-01-18,57.090816497802734,,,,
2024-01-19,59.47414016723633,,,,
2024-01-22,59.63709259033203,,,,
2024-01-23,59.85603332519531,,,,
2024-01-24,61.344608306884766,,,,
2024-01-25,61.59953308105469,,,,
2024-01-26,61.013702392578125,,,,
2024-01-29,62.44729232788086,,,,
2024-01-30,62.756202697753906,55.9799280166626,,,
2024-01-31,61.509559631347656,56.647688674926755,,0.0,
2024-02-01,63.00913619995117,57.420369720458986,,0.0,0.0
2024-02-02,66.14125061035156,58.328212356567384,,0.0,0.0
2024-02-05,69.3123550415039,59.33967609405518,,0.0,0.0
2024-02-06,68.20366668701172,60.13795013427735,,0.0,0.0
2024-02-07,70.0791244506836,60.98565940856933,,0.0,0.0
2024-02-08,69.62125396728516,61.749992561340335,,0.0,0.0
2024-02-09,72.11256408691406,62.61529769897461,,0.0,0.0
2024-02-12,72.22752380371094,63.491949462890624,,0.0,0.0
2024-02-13,72.10755920410156,64.27902641296387,,0.0,0.0
2024-02-14,73.87906646728516,65.17112407684326,,0.0,0.0
2024-02-15,72.63739776611328,65.94845314025879,,0.0,0.0
2024-02-16,72.59241485595703,66.60436687469482,,0.0,0.0
2024-02-20,69.43231201171875,67.09412784576416,,0.0,0.0
2024-02-21,67.452880859375,67.47397022247314,,0.0,0.0
2024-02-22,78.5157470703125,68.33252716064453,,0.0,0.0
2024-02-23,78.79466247558594,69.1922836303711,,0.0,0.0
2024-02-26,79.06958770751953,70.09507789611817,,0.0,0.0
2024-02-27,78.6786880493164,70.90664768218994,,0.0,0.0
2024-02-28,77.6409912109375,71.65088710784912,,0.0,0.0
2024-02-29,79.0895767211914,72.5298879623413,,0.0,0.0
2024-03-01,82.25567626953125,73.49221496582031,,0.0,0.0
2024-03-04,85.21283721923828,74.44579429626465,,0.0,0.0
2024-03-05,85.94366455078125,75.27735977172851,,0.0,0.0
2024-03-06,88.67901611328125,76.30112724304199,,0.0,0.0
2024-03-07,92.64707946777344,77.42952499389648,,0.0,0.0
2024-03-08,87.5073013305664,78.32382736206054,,0.0,0.0
2024-03-11,85.75370788574219,79.00588455200196,,0.0,0.0
2024-03-12,91.89126586914062,79.98907165527343,,0.0,0.0
2024-03-13,90.86650085449219,80.92701873779296,,0.0,0.0
2024-03-14,87.9231948852539,81.62922515869141,,0.0,0.0
2024-03-15,87.81622314453125,82.3881664276123,,0.0,0.0
2024-03-18,88.43407440185547,83.18024940490723,,0.0,0.0
2024-03-19,89.37686157226562,84.17747688293457,,0.0,0.0
2024-03-20,90.35062408447266,85.32236404418946,,0.0,0.0
2024-03-21,91.41336822509766,85.96724510192871,,0.0,0.0
2024-03-22,94.2667007446289,86.74084701538087,,0.0,0.0
2024-03-25,94.97952270507812,87.53634376525879,,0.0,0.0
2024-03-26,92.53910064697266,88.2293643951416,,0.0,0.0
2024-03-27,90.22865295410156,88.8587474822998,,0.0,0.0
2024-03-28,90.33462524414062,89.42099990844727,,0.0,0.0
2024-04-01,90.34162139892578,89.82529716491699,,0.0,0.0
2024-04-02,89.43083953857422,90.03619728088378,,0.0,0.0
2024-04-03,88.94295501708984,90.18616180419922,,0.0,0.0
2024-04-04,85.88467407226562,90.04644470214843,,0.0,0.0
2024-04-05,87.9871826171875,89.81344985961914,,0.0,0.0
2024-04-08,87.11238861083984,89.79370422363282,,0.0,0.0
2024-04-09,85.33380126953125,89.77270889282227,,0.0,0.0
2024-04-10,87.0184097290039,89.52906608581543,,0.0,0.0
2024-04-11,90.59456634521484,89.51546936035156,,0.0,0.0
2024-04-12,88.1651382446289,89.5275665283203,,0.0,0.0
2024-04-15,85.98065185546875,89.43578796386718,,0.0,0.0
2024-04-16,87.39432525634766,89.3838005065918,,0.0,0.0
2024-04-17,84.01512145996094,89.11571350097657,,0.0,0.0
2024-04-18,84.65097045898438,88.83073081970215,,0.0,0.0
2024-04-19,76.18197631835938,88.06916122436523,,0.0,0.0
2024-04-22,79.49919128417969,87.33078575134277,,0.0,0.0
2024-04-23,82.40350341796875,86.70198478698731,,0.0,0.0
2024-04-24,79.65814971923828,86.05793724060058,,0.0,0.0
2024-04-25,82.61246490478516,85.67712783813477,,0.0,0.0
2024-04-26,87.71424865722656,85.54610900878906,,0.0,0.0
2024-04-29,87.73624420166016,85.41584014892578,,0.0,0.0
2024-04-30,86.38156127929688,85.26337623596191,,0.0,0.0
2024-05-01,83.02135467529297,84.96729621887206,,0.0,0.0
2024-05-02,85.79669952392578,84.96289749145508,,0.0,0.0
2024-05-03,88.76799774169922,85.00193824768067,,0.0,0.0
2024-05-06,92.11820220947266,85.25222892761231,,0.0,0.0
2024-05-07,90.53257751464844,85.51216773986816,,0.0,0.0
2024-05-08,90.39061737060547,85.68077812194824,,0.0,0.0
2024-05-09,88.72601318359375,85.58735046386718,,0.0,0.0
2024-05-10,89.85673522949219,85.67193031311035,,0.0,0.0
2024-05-13,90.37762451171875,85.89177894592285,,0.0,0.0
2024-05-14,91.33439636230469,86.0887825012207,,0.0,0.0
2024-05-15,94.60760498046875,86.6184066772461,,0.0,0.0
2024-05-16,94.33667755126953,87.10269203186036,,0.0,0.0
2024-05-17,92.45712280273438,87.9164493560791,,0.0,0.0
