Date,price,short_mavg,long_mavg,signal,positions
2024-04-23,82.40350341796875,81.35015258789062,86.70198478698731,0.0,0.0
2024-04-24,79.65814971923828,80.4787582397461,86.05793724060058,0.0,0.0
2024-04-25,82.61246490478516,80.07105712890625,85.67712783813477,0.0,0.0
2024-04-26,87.71424865722656,82.37751159667968,85.54610900878906,0.0,0.0
2024-04-29,87.73624420166016,84.02492218017578,85.41584014892578,0.0,0.0
2024-04-30,86.38156127929688,84.8205337524414,85.26337623596191,0.0,0.0
2024-05-01,83.02135467529297,85.49317474365235,84.96729621887206,1.0,1.0
2024-05-02,85.79669952392578,86.13002166748046,84.96289749145508,1.0,0.0
2024-05-03,88.76799774169922,86.340771484375,85.00193824768067,1.0,0.0
2024-05-06,92.11820220947266,87.2171630859375,85.25222892761231,1.0,0.0
2024-05-07,90.53257751464844,88.04736633300782,85.51216773986816,1.0,0.0
2024-05-08,90.39061737060547,89.5212188720703,85.68077812194824,1.0,0.0
2024-05-09,88.72601318359375,90.10708160400391,85.58735046386718,1.0,0.0
2024-05-10,89.85673522949219,90.3248291015625,85.67193031311035,1.0,0.0
2024-05-13,90.37762451171875,89.97671356201172,85.89177894592285,1.0,0.0
2024-05-14,91.33439636230469,90.13707733154297,86.0887825012207,1.0,0.0
2024-05-15,94.60760498046875,90.98047485351563,86.6184066772461,1.0,0.0
2024-05-16,94.33667755126953,92.10260772705078,87.10269203186036,1.0,0.0
2024-05-17,92.45712280273438,92.62268524169922,87.9164493560791,1.0,0.0
2024-05-20,94.75757598876953,93.49867553710938,88.67936859130859,1.0,0.0
2024-05-21,95.36344146728516,94.30448455810547,89.32736549377441,1.0,0.0
2024-05-22,94.92754364013672,94.36847229003907,90.09083518981933,1.0,0.0
2024-05-23,103.77445220947266,96.25602722167969,91.14893455505371,1.0,0.0
2024-05-24,106.44381713867188,99.0533660888672,92.08541297912598,1.0,0.0
2024-05-28,113.87405395507812,102.87666168212891,93.39230346679688,1.0,0.0
2024-05-29,114.79783630371094,106.76354064941407,94.81311721801758,1.0,0.0
2024-05-30,110.47386169433594,109.8728042602539,96.18574256896973,1.0,0.0
2024-05-31,109.60707092285156,111.0393280029297,97.37626113891602,1.0,0.0
2024-06-03,114.97279357910156,112.74512329101563,98.68650093078614,1.0,0.0
2024-06-04,116.40946197509766,113.25220489501953,99.90106391906738,1.0,0.0
2024-06-05,122.4110336303711,114.77484436035157,101.49498672485352,1.0,0.0
2024-06-06,120.96937561035156,116.87394714355469,103.02392463684082,1.0,0.0
2024-06-07,120.85940551757812,119.1244140625,104.63059425354004,1.0,0.0
2024-06-10,121.76119232177734,120.48209381103516,106.2258171081543,1.0,0.0
2024-06-11,120.89132690429688,121.378466796875,107.7515022277832,1.0,0.0
2024-06-12,125.18065643310547,121.93239135742188,109.44381523132324,1.0,0.0
2024-06-13,129.58998107910156,123.65651245117188,111.19293403625488,1.0,0.0
2024-06-14,131.85964965820312,125.85656127929687,113.06908264160157,1.0,0.0
2024-06-17,130.95977783203125,127.69627838134765,114.99421539306641,1.0,0.0
2024-06-18,135.55906677246094,130.62982635498048,117.03428993225097,1.0,0.0
2024-06-20,130.75979614257812,131.745654296875,118.80410766601562,1.0,0.0
2024-06-21,126.55045318603516,131.13774871826172,120.38525314331055,1.0,0.0
2024-06-24,118.09175872802734,128.38417053222656,121.10111846923829,1.0,0.0
2024-06-25,126.07051849365234,127.40631866455078,122.0824535369873,1.0,0.0
2024-06-26,126.38048553466797,125.57060241699219,122.7077751159668,1.0,0.0
2024-06-27,123.9708480834961,124.21281280517579,123.16642570495605,1.0,0.0
2024-06-28,123.52091979980469,123.60690612792969,123.81877861022949,0.0,-1.0
2024-07-01,124.28080749511719,124.84471588134765,124.55246543884277,1.0,1.0
2024-07-02,122.65105438232422,124.16082305908203,124.9363784790039,0.0,-1.0
2024-07-03,128.26019287109375,124.5367645263672,125.5289150238037,0.0,0.0
2024-07-05,125.8105697631836,124.90470886230469,125.69889183044434,0.0,0.0
2024-07-08,128.18019104003906,125.83656311035156,126.0594326019287,0.0,0.0
2024-07-09,131.35972595214844,127.25234680175781,126.58444862365722,1.0,1.0
2024-07-10,134.88917541503906,129.6999710083008,127.24084777832032,1.0,0.0
2024-07-11,127.38033294677734,129.5239990234375,127.56529808044434,1.0,0.0
2024-07-12,129.2200469970703,130.20589447021484,127.76726760864258,1.0,0.0
2024-07-15,128.420166015625,130.25388946533204,127.70877685546876,1.0,0.0
2024-07-16,126.34048461914062,129.25004119873046,127.43281860351563,1.0,0.0
2024-07-17,117.97177124023438,125.86656036376954,126.78341827392578,0.0,-1.0
2024-07-18,121.0712890625,124.60475158691406,126.05902938842773,0.0,0.0
2024-07-19,117.91178894042969,122.34309997558594,125.41662902832032,0.0,0.0
2024-07-22,123.52091979980469,121.36325073242188,125.2651523590088,0.0,0.0
2024-07-23,122.5710678100586,120.60936737060547,125.48911781311035,0.0,0.0
2024-07-24,114.23235321044922,119.86148376464844,124.8972095489502,0.0,0.0
2024-07-25,112.26265716552734,118.09975738525391,124.19131813049316,0.0,0.0
2024-07-26,113.04253387451172,117.12590637207032,123.64490242004395,0.0,0.0
2024-07-29,111.57276153564453,114.73627471923828,123.04749450683593,0.0,0.0
2024-07-30,103.71398162841797,110.96485748291016,122.01915321350097,0.0,0.0
2024-07-31,117.00192260742188,111.51877136230469,121.73669662475587,0.0,0.0
2024-08-01,109.1931381225586,110.90486755371094,120.7833438873291,0.0,0.0
2024-08-02,107.25342559814453,109.7470458984375,119.85548667907715,0.0,0.0
2024-08-05,100.43448638916016,107.51939086914062,118.4682014465332,0.0,0.0
2024-08-06,104.23390197753906,107.62337493896484,117.11191024780274,0.0,0.0
2024-08-07,98.89472961425781,104.00193634033204,115.31218795776367,0.0,0.0
2024-08-08,104.95378875732422,103.15406646728516,114.19086074829102,0.0,0.0
2024-08-09,104.73382568359375,102.650146484375,112.96654968261718,0.0,0.0
2024-08-12,109.00315856933594,104.36388092041015,111.99569931030274,0.0,0.0
2024-08-13,116.12206268310547,106.74151306152343,111.48477821350097,0.0,0.0
2024-08-14,118.061767578125,110.57492065429688,111.48927803039551,0.0,0.0
2024-08-15,122.84103393554688,114.15236968994141,111.57776527404785,1.0,1.0
2024-08-16,124.56076049804688,118.11775665283203,111.91021385192872,1.0,0.0
2024-08-19,129.97991943359375,122.3131088256836,112.23316383361816,1.0,0.0
2024-08-20,127.2303466796875,124.534765625,112.46612777709962,1.0,0.0
2024-08-21,128.48016357421875,126.61844482421876,113.17851829528809,1.0,0.0
2024-08-22,123.72089385986328,126.79441680908204,113.75143013000488,1.0,0.0
2024-08-23,129.3500213623047,127.7522689819336,114.56680450439453,1.0,0.0
2024-08-26,126.44046783447266,127.04437866210938,115.31018981933593,1.0,0.0
2024-08-27,128.2801971435547,127.25434875488281,116.53850059509277,1.0,0.0
2024-08-28,125.59060668945312,126.67643737792969,116.96793479919434,1.0,0.0
2024-08-29,117.57183837890625,125.44662628173828,117.38686981201172,1.0,0.0
2024-08-30,119.35157012939453,123.44693603515626,117.99177703857421,1.0,0.0
2024-09-03,107.98332214355469,119.75550689697266,118.36921882629395,1.0,0.0
2024-09-04,106.19359588623047,115.33818664550782,118.46720352172852,0.0,-1.0
2024-09-05,107.19344329833984,111.65875396728515,118.88213920593262,0.0,0.0
2024-09-06,102.81411743164062,108.70720977783203,118.77515563964843,0.0,0.0
2024-09-09,106.45355987548828,106.12760772705079,118.86114234924317,0.0,0.0
2024-09-10,108.08330535888672,106.1476043701172,118.81514968872071,0.0,0.0
2024-09-11,116.8919448852539,108.28727416992187,118.85364379882813,0.0,0.0
2024-09-12,119.13179016113281,110.67494354248046,118.90714492797852,0.0,0.0
2024-09-13,119.09178924560547,113.93047790527343,118.71968269348145,0.0,0.0
2024-09-16,116.7719497680664,115.99415588378906,118.33024215698242,0.0,0.0
2024-09-17,115.58203125,117.49390106201172,117.61034774780273,0.0,0.0
2024-09-18,113.36219024658203,116.78795013427734,116.91693992614746,0.0,0.0
2024-09-19,117.86187744140625,116.53396759033203,116.38602561950684,1.0,1.0
2024-09-20,115.99200439453125,115.91401062011718,115.99958114624023,0.0,-1.0
2024-09-23,116.25199127197266,115.81001892089844,115.34467964172363,1.0,1.0
2024-09-24,120.8616714477539,116.86594696044922,115.0657398223877,1.0,0.0
2024-09-25,123.50149536132812,118.89380798339843,114.82680473327636,1.0,0.0
2024-09-26,124.03145599365234,120.12772369384766,114.74884719848633,1.0,0.0
2024-09-27,121.39163970947266,121.20765075683593,114.93983726501465,1.0,0.0
2024-09-30,121.43163299560547,122.2435791015625,115.0438404083252,1.0,0.0
2024-10-01,116.99193572998047,121.46963195800781,115.49427108764648,1.0,0.0
2024-10-02,118.84181213378906,120.5376953125,116.12668190002441,1.0,0.0
2024-10-03,122.84153747558594,120.29971160888672,116.90908660888672,1.0,0.0
2024-10-04,124.91139221191406,121.003662109375,118.01395034790039,1.0,0.0
2024-10-07,127.7112045288086,122.25957641601562,119.0768325805664,1.0,0.0
2024-10-08,132.88084411621094,125.43735809326172,120.31670951843262,1.0,0.0
2024-10-09,132.64085388183594,128.1971664428711,121.10415496826172,1.0,0.0
2024-10-10,134.8007049560547,130.58899993896483,121.88760070800781,1.0,0.0
2024-10-11,134.79071044921875,132.5648635864258,122.67254676818848,1.0,0.0
2024-10-14,138.0605010986328,134.6347229003906,123.73697433471679,1.0,0.0
2024-10-15,131.5909423828125,134.37674255371093,124.53741989135742,1.0,0.0
2024-10-16,135.7106475830078,134.9907012939453,125.65484275817872,1.0,0.0
2024-10-17,136.92056274414062,135.4146728515625,126.60777702331544,1.0,0.0
2024-10-18,137.99049377441406,136.05462951660155,127.70770149230957,1.0,0.0
2024-10-21,143.70010375976562,137.18255004882812,129.08010711669922,1.0,0.0
2024-10-22,143.58010864257812,139.58038330078125,130.21602897644044,1.0,0.0
2024-10-23,139.55038452148438,140.34833068847655,131.01847343444825,1.0,0.0
2024-10-24,140.40032958984375,141.04428405761718,131.8369171142578,1.0,0.0
2024-10-25,141.53024291992188,141.75223388671876,132.84384727478027,1.0,0.0
2024-10-28,140.51031494140625,141.11427612304686,133.79778137207032,1.0,0.0
2024-10-29,141.24026489257812,140.64630737304688,135.01019783020018,1.0,0.0
2024-10-30,139.3303985595703,140.60231018066406,136.03462715148925,1.0,0.0
2024-10-31,132.7508544921875,139.07241516113282,136.53009300231935,1.0,0.0
2024-11-01,135.3906707763672,137.84450073242186,137.054056930542,1.0,0.0
2024-11-04,136.04063415527344,136.9505645751953,137.47052841186525,0.0,-1.0
2024-11-05,139.90036010742188,136.68258361816407,137.82150421142578,0.0,0.0
2024-11-06,145.59996032714844,137.93649597167968,138.4694595336914,0.0,0.0
2024-11-07,148.8697509765625,141.1602752685547,139.17291183471679,1.0,1.0
2024-11-08,147.6198272705078,143.60610656738282,139.81436767578126,1.0,0.0
